INDEX,NAME,DATASET,UNCOMPRESSED,MAX_PNG_COMPRESSED,COMPRESSION,RLE,DELTA,RAW
1060,ortho_1m.png,dark,99336192,9.615,11.956,20,0,8,RowWise
1061,ortho_1m.png,dark,99336192,9.615,11.967,20,0,8,ColumnWise
1062,ortho_1m.png,dark,99336192,9.615,11.279,20,1,8,RowWise
1063,ortho_1m.png,dark,99336192,9.615,11.287,20,1,8,ColumnWise
1064,ortho_1m.png,dark,99336192,9.615,11.243,20,2,8,RowWise
1065,ortho_1m.png,dark,99336192,9.615,11.249,20,2,8,ColumnWise
1066,ortho_1m.png,dark,99336192,9.615,11.210,20,3,8,RowWise
1067,ortho_1m.png,dark,99336192,9.615,11.215,20,3,8,ColumnWise
1068,ortho_1m.png,dark,99336192,9.615,11.193,20,4,8,RowWise
1069,ortho_1m.png,dark,99336192,9.615,11.200,20,4,8,ColumnWise
1070,ortho_1m.png,dark,99336192,9.615,11.179,20,5,8,RowWise
1071,ortho_1m.png,dark,99336192,9.615,11.186,20,5,8,ColumnWise
1072,ortho_1m.png,dark,99336192,9.615,11.175,20,6,8,RowWise
1073,ortho_1m.png,dark,99336192,9.615,11.183,20,6,8,ColumnWise
1074,ortho_1m.png,dark,99336192,9.615,11.175,20,7,8,RowWise
1075,ortho_1m.png,dark,99336192,9.615,11.183,20,7,8,ColumnWise
1076,ortho_1m.png,dark,99336192,9.615,11.175,20,8,0,RowWise
1077,ortho_1m.png,dark,99336192,9.615,11.183,20,8,0,ColumnWise
1078,ortho_1m.png,dark,99336192,9.615,11.175,20,8,8,RowWise
1079,ortho_1m.png,dark,99336192,9.615,11.183,20,8,8,ColumnWise
1080,ortho_1m.png,dark,99336192,9.615,11.956,21,0,8,RowWise
1081,ortho_1m.png,dark,99336192,9.615,11.967,21,0,8,ColumnWise
1082,ortho_1m.png,dark,99336192,9.615,11.279,21,1,8,RowWise
1083,ortho_1m.png,dark,99336192,9.615,11.287,21,1,8,ColumnWise
1084,ortho_1m.png,dark,99336192,9.615,11.243,21,2,8,RowWise
1085,ortho_1m.png,dark,99336192,9.615,11.249,21,2,8,ColumnWise
1086,ortho_1m.png,dark,99336192,9.615,11.210,21,3,8,RowWise
1087,ortho_1m.png,dark,99336192,9.615,11.215,21,3,8,ColumnWise
1088,ortho_1m.png,dark,99336192,9.615,11.193,21,4,8,RowWise
1089,ortho_1m.png,dark,99336192,9.615,11.200,21,4,8,ColumnWise
1090,ortho_1m.png,dark,99336192,9.615,11.179,21,5,8,RowWise
1091,ortho_1m.png,dark,99336192,9.615,11.186,21,5,8,ColumnWise
1092,ortho_1m.png,dark,99336192,9.615,11.175,21,6,8,RowWise
1093,ortho_1m.png,dark,99336192,9.615,11.183,21,6,8,ColumnWise
1094,ortho_1m.png,dark,99336192,9.615,11.175,21,7,8,RowWise
1095,ortho_1m.png,dark,99336192,9.615,11.183,21,7,8,ColumnWise
1096,ortho_1m.png,dark,99336192,9.615,11.175,21,8,0,RowWise
1097,ortho_1m.png,dark,99336192,9.615,11.183,21,8,0,ColumnWise
1098,ortho_1m.png,dark,99336192,9.615,11.175,21,8,8,RowWise
1099,ortho_1m.png,dark,99336192,9.615,11.183,21,8,8,ColumnWise
1100,ortho_1m.png,dark,99336192,9.615,11.956,22,0,8,RowWise
1101,ortho_1m.png,dark,99336192,9.615,11.967,22,0,8,ColumnWise
1102,ortho_1m.png,dark,99336192,9.615,11.279,22,1,8,RowWise
1103,ortho_1m.png,dark,99336192,9.615,11.287,22,1,8,ColumnWise
1104,ortho_1m.png,dark,99336192,9.615,11.243,22,2,8,RowWise
1105,ortho_1m.png,dark,99336192,9.615,11.249,22,2,8,ColumnWise
1106,ortho_1m.png,dark,99336192,9.615,11.210,22,3,8,RowWise
1107,ortho_1m.png,dark,99336192,9.615,11.215,22,3,8,ColumnWise
1108,ortho_1m.png,dark,99336192,9.615,11.193,22,4,8,RowWise
1109,ortho_1m.png,dark,99336192,9.615,11.200,22,4,8,ColumnWise
1110,ortho_1m.png,dark,99336192,9.615,11.179,22,5,8,RowWise
1111,ortho_1m.png,dark,99336192,9.615,11.186,22,5,8,ColumnWise
1112,ortho_1m.png,dark,99336192,9.615,11.175,22,6,8,RowWise
1113,ortho_1m.png,dark,99336192,9.615,11.183,22,6,8,ColumnWise
1114,ortho_1m.png,dark,99336192,9.615,11.175,22,7,8,RowWise
1115,ortho_1m.png,dark,99336192,9.615,11.183,22,7,8,ColumnWise
1116,ortho_1m.png,dark,99336192,9.615,11.175,22,8,0,RowWise
1117,ortho_1m.png,dark,99336192,9.615,11.183,22,8,0,ColumnWise
1118,ortho_1m.png,dark,99336192,9.615,11.175,22,8,8,RowWise
1119,ortho_1m.png,dark,99336192,9.615,11.183,22,8,8,ColumnWise
1120,ortho_1m.png,dark,99336192,9.615,11.956,23,0,8,RowWise
1121,ortho_1m.png,dark,99336192,9.615,11.967,23,0,8,ColumnWise
1122,ortho_1m.png,dark,99336192,9.615,11.279,23,1,8,RowWise
1123,ortho_1m.png,dark,99336192,9.615,11.287,23,1,8,ColumnWise
1124,ortho_1m.png,dark,99336192,9.615,11.243,23,2,8,RowWise
1125,ortho_1m.png,dark,99336192,9.615,11.249,23,2,8,ColumnWise
1126,ortho_1m.png,dark,99336192,9.615,11.210,23,3,8,RowWise
1127,ortho_1m.png,dark,99336192,9.615,11.215,23,3,8,ColumnWise
1128,ortho_1m.png,dark,99336192,9.615,11.193,23,4,8,RowWise
1129,ortho_1m.png,dark,99336192,9.615,11.200,23,4,8,ColumnWise
1130,ortho_1m.png,dark,99336192,9.615,11.179,23,5,8,RowWise
1131,ortho_1m.png,dark,99336192,9.615,11.186,23,5,8,ColumnWise
1132,ortho_1m.png,dark,99336192,9.615,11.175,23,6,8,RowWise
1133,ortho_1m.png,dark,99336192,9.615,11.183,23,6,8,ColumnWise
1134,ortho_1m.png,dark,99336192,9.615,11.175,23,7,8,RowWise
1135,ortho_1m.png,dark,99336192,9.615,11.183,23,7,8,ColumnWise
1136,ortho_1m.png,dark,99336192,9.615,11.175,23,8,0,RowWise
1137,ortho_1m.png,dark,99336192,9.615,11.183,23,8,0,ColumnWise
1138,ortho_1m.png,dark,99336192,9.615,11.175,23,8,8,RowWise
1139,ortho_1m.png,dark,99336192,9.615,11.183,23,8,8,ColumnWise
1140,ortho_1m.png,dark,99336192,9.615,11.956,24,0,8,RowWise
1141,ortho_1m.png,dark,99336192,9.615,11.967,24,0,8,ColumnWise
1142,ortho_1m.png,dark,99336192,9.615,11.279,24,1,8,RowWise
1143,ortho_1m.png,dark,99336192,9.615,11.287,24,1,8,ColumnWise
1144,ortho_1m.png,dark,99336192,9.615,11.243,24,2,8,RowWise
1145,ortho_1m.png,dark,99336192,9.615,11.249,24,2,8,ColumnWise
1146,ortho_1m.png,dark,99336192,9.615,11.210,24,3,8,RowWise
1147,ortho_1m.png,dark,99336192,9.615,11.215,24,3,8,ColumnWise
1148,ortho_1m.png,dark,99336192,9.615,11.193,24,4,8,RowWise
1149,ortho_1m.png,dark,99336192,9.615,11.200,24,4,8,ColumnWise
1150,ortho_1m.png,dark,99336192,9.615,11.179,24,5,8,RowWise
1151,ortho_1m.png,dark,99336192,9.615,11.186,24,5,8,ColumnWise
1152,ortho_1m.png,dark,99336192,9.615,11.175,24,6,8,RowWise
1153,ortho_1m.png,dark,99336192,9.615,11.183,24,6,8,ColumnWise
1154,ortho_1m.png,dark,99336192,9.615,11.175,24,7,8,RowWise
1155,ortho_1m.png,dark,99336192,9.615,11.183,24,7,8,ColumnWise
1156,ortho_1m.png,dark,99336192,9.615,11.175,24,8,0,RowWise
1157,ortho_1m.png,dark,99336192,9.615,11.183,24,8,0,ColumnWise
1158,ortho_1m.png,dark,99336192,9.615,11.175,24,8,8,RowWise
1159,ortho_1m.png,dark,99336192,9.615,11.183,24,8,8,ColumnWise
1160,ortho_1m.png,dark,99336192,9.615,11.956,25,0,8,RowWise
1161,ortho_1m.png,dark,99336192,9.615,11.967,25,0,8,ColumnWise
1162,ortho_1m.png,dark,99336192,9.615,11.279,25,1,8,RowWise
1163,ortho_1m.png,dark,99336192,9.615,11.287,25,1,8,ColumnWise
1164,ortho_1m.png,dark,99336192,9.615,11.243,25,2,8,RowWise
1165,ortho_1m.png,dark,99336192,9.615,11.249,25,2,8,ColumnWise
1166,ortho_1m.png,dark,99336192,9.615,11.210,25,3,8,RowWise
1167,ortho_1m.png,dark,99336192,9.615,11.215,25,3,8,ColumnWise
1168,ortho_1m.png,dark,99336192,9.615,11.193,25,4,8,RowWise
1169,ortho_1m.png,dark,99336192,9.615,11.200,25,4,8,ColumnWise
1170,ortho_1m.png,dark,99336192,9.615,11.179,25,5,8,RowWise
1171,ortho_1m.png,dark,99336192,9.615,11.186,25,5,8,ColumnWise
1172,ortho_1m.png,dark,99336192,9.615,11.175,25,6,8,RowWise
1173,ortho_1m.png,dark,99336192,9.615,11.183,25,6,8,ColumnWise
1174,ortho_1m.png,dark,99336192,9.615,11.175,25,7,8,RowWise
1175,ortho_1m.png,dark,99336192,9.615,11.183,25,7,8,ColumnWise
1176,ortho_1m.png,dark,99336192,9.615,11.175,25,8,0,RowWise
1177,ortho_1m.png,dark,99336192,9.615,11.183,25,8,0,ColumnWise
1178,ortho_1m.png,dark,99336192,9.615,11.175,25,8,8,RowWise
1179,ortho_1m.png,dark,99336192,9.615,11.183,25,8,8,ColumnWise
1180,ortho_1m.png,dark,99336192,9.615,11.956,26,0,8,RowWise
1181,ortho_1m.png,dark,99336192,9.615,11.967,26,0,8,ColumnWise
1182,ortho_1m.png,dark,99336192,9.615,11.279,26,1,8,RowWise
1183,ortho_1m.png,dark,99336192,9.615,11.287,26,1,8,ColumnWise
1184,ortho_1m.png,dark,99336192,9.615,11.243,26,2,8,RowWise
1185,ortho_1m.png,dark,99336192,9.615,11.249,26,2,8,ColumnWise
1186,ortho_1m.png,dark,99336192,9.615,11.210,26,3,8,RowWise
1187,ortho_1m.png,dark,99336192,9.615,11.215,26,3,8,ColumnWise
1188,ortho_1m.png,dark,99336192,9.615,11.193,26,4,8,RowWise
1189,ortho_1m.png,dark,99336192,9.615,11.200,26,4,8,ColumnWise
1190,ortho_1m.png,dark,99336192,9.615,11.179,26,5,8,RowWise
1191,ortho_1m.png,dark,99336192,9.615,11.186,26,5,8,ColumnWise
1192,ortho_1m.png,dark,99336192,9.615,11.175,26,6,8,RowWise
1193,ortho_1m.png,dark,99336192,9.615,11.183,26,6,8,ColumnWise
1194,ortho_1m.png,dark,99336192,9.615,11.175,26,7,8,RowWise
1195,ortho_1m.png,dark,99336192,9.615,11.183,26,7,8,ColumnWise
1196,ortho_1m.png,dark,99336192,9.615,11.175,26,8,0,RowWise
1197,ortho_1m.png,dark,99336192,9.615,11.183,26,8,0,ColumnWise
1198,ortho_1m.png,dark,99336192,9.615,11.175,26,8,8,RowWise
1199,ortho_1m.png,dark,99336192,9.615,11.183,26,8,8,ColumnWise
1200,ortho_1m.png,dark,99336192,9.615,11.956,27,0,8,RowWise
1201,ortho_1m.png,dark,99336192,9.615,11.967,27,0,8,ColumnWise
1202,ortho_1m.png,dark,99336192,9.615,11.279,27,1,8,RowWise
1203,ortho_1m.png,dark,99336192,9.615,11.287,27,1,8,ColumnWise
1204,ortho_1m.png,dark,99336192,9.615,11.243,27,2,8,RowWise
1205,ortho_1m.png,dark,99336192,9.615,11.249,27,2,8,ColumnWise
1206,ortho_1m.png,dark,99336192,9.615,11.210,27,3,8,RowWise
1207,ortho_1m.png,dark,99336192,9.615,11.215,27,3,8,ColumnWise
1208,ortho_1m.png,dark,99336192,9.615,11.193,27,4,8,RowWise
1209,ortho_1m.png,dark,99336192,9.615,11.200,27,4,8,ColumnWise
1210,ortho_1m.png,dark,99336192,9.615,11.179,27,5,8,RowWise
1211,ortho_1m.png,dark,99336192,9.615,11.186,27,5,8,ColumnWise
1212,ortho_1m.png,dark,99336192,9.615,11.175,27,6,8,RowWise
1213,ortho_1m.png,dark,99336192,9.615,11.183,27,6,8,ColumnWise
1214,ortho_1m.png,dark,99336192,9.615,11.175,27,7,8,RowWise
1215,ortho_1m.png,dark,99336192,9.615,11.183,27,7,8,ColumnWise
1216,ortho_1m.png,dark,99336192,9.615,11.175,27,8,0,RowWise
1217,ortho_1m.png,dark,99336192,9.615,11.183,27,8,0,ColumnWise
1218,ortho_1m.png,dark,99336192,9.615,11.175,27,8,8,RowWise
1219,ortho_1m.png,dark,99336192,9.615,11.183,27,8,8,ColumnWise
1220,ortho_1m.png,dark,99336192,9.615,11.956,28,0,8,RowWise
1221,ortho_1m.png,dark,99336192,9.615,11.967,28,0,8,ColumnWise
1222,ortho_1m.png,dark,99336192,9.615,11.279,28,1,8,RowWise
1223,ortho_1m.png,dark,99336192,9.615,11.287,28,1,8,ColumnWise
1224,ortho_1m.png,dark,99336192,9.615,11.243,28,2,8,RowWise
1225,ortho_1m.png,dark,99336192,9.615,11.249,28,2,8,ColumnWise
1226,ortho_1m.png,dark,99336192,9.615,11.210,28,3,8,RowWise
1227,ortho_1m.png,dark,99336192,9.615,11.215,28,3,8,ColumnWise
1228,ortho_1m.png,dark,99336192,9.615,11.193,28,4,8,RowWise
1229,ortho_1m.png,dark,99336192,9.615,11.200,28,4,8,ColumnWise
1230,ortho_1m.png,dark,99336192,9.615,11.179,28,5,8,RowWise
1231,ortho_1m.png,dark,99336192,9.615,11.186,28,5,8,ColumnWise
1232,ortho_1m.png,dark,99336192,9.615,11.175,28,6,8,RowWise
1233,ortho_1m.png,dark,99336192,9.615,11.183,28,6,8,ColumnWise
1234,ortho_1m.png,dark,99336192,9.615,11.175,28,7,8,RowWise
1235,ortho_1m.png,dark,99336192,9.615,11.183,28,7,8,ColumnWise
1236,ortho_1m.png,dark,99336192,9.615,11.175,28,8,0,RowWise
1237,ortho_1m.png,dark,99336192,9.615,11.183,28,8,0,ColumnWise
1238,ortho_1m.png,dark,99336192,9.615,11.175,28,8,8,RowWise
1239,ortho_1m.png,dark,99336192,9.615,11.183,28,8,8,ColumnWise
1240,ortho_1m.png,dark,99336192,9.615,11.956,29,0,8,RowWise
1241,ortho_1m.png,dark,99336192,9.615,11.967,29,0,8,ColumnWise
1242,ortho_1m.png,dark,99336192,9.615,11.279,29,1,8,RowWise
1243,ortho_1m.png,dark,99336192,9.615,11.287,29,1,8,ColumnWise
1244,ortho_1m.png,dark,99336192,9.615,11.243,29,2,8,RowWise
1245,ortho_1m.png,dark,99336192,9.615,11.249,29,2,8,ColumnWise
1246,ortho_1m.png,dark,99336192,9.615,11.210,29,3,8,RowWise
1247,ortho_1m.png,dark,99336192,9.615,11.215,29,3,8,ColumnWise
1248,ortho_1m.png,dark,99336192,9.615,11.193,29,4,8,RowWise
1249,ortho_1m.png,dark,99336192,9.615,11.200,29,4,8,ColumnWise
1250,ortho_1m.png,dark,99336192,9.615,11.179,29,5,8,RowWise
1251,ortho_1m.png,dark,99336192,9.615,11.186,29,5,8,ColumnWise
1252,ortho_1m.png,dark,99336192,9.615,11.175,29,6,8,RowWise
1253,ortho_1m.png,dark,99336192,9.615,11.183,29,6,8,ColumnWise
1254,ortho_1m.png,dark,99336192,9.615,11.175,29,7,8,RowWise
1255,ortho_1m.png,dark,99336192,9.615,11.183,29,7,8,ColumnWise
1256,ortho_1m.png,dark,99336192,9.615,11.175,29,8,0,RowWise
1257,ortho_1m.png,dark,99336192,9.615,11.183,29,8,0,ColumnWise
1258,ortho_1m.png,dark,99336192,9.615,11.175,29,8,8,RowWise
1259,ortho_1m.png,dark,99336192,9.615,11.183,29,8,8,ColumnWise
1260,ortho_1m.png,dark,99336192,9.615,11.956,30,0,8,RowWise
1261,ortho_1m.png,dark,99336192,9.615,11.967,30,0,8,ColumnWise
1262,ortho_1m.png,dark,99336192,9.615,11.279,30,1,8,RowWise
1263,ortho_1m.png,dark,99336192,9.615,11.287,30,1,8,ColumnWise
1264,ortho_1m.png,dark,99336192,9.615,11.243,30,2,8,RowWise
1265,ortho_1m.png,dark,99336192,9.615,11.249,30,2,8,ColumnWise
1266,ortho_1m.png,dark,99336192,9.615,11.210,30,3,8,RowWise
1267,ortho_1m.png,dark,99336192,9.615,11.215,30,3,8,ColumnWise
1268,ortho_1m.png,dark,99336192,9.615,11.193,30,4,8,RowWise
1269,ortho_1m.png,dark,99336192,9.615,11.200,30,4,8,ColumnWise
1270,ortho_1m.png,dark,99336192,9.615,11.179,30,5,8,RowWise
1271,ortho_1m.png,dark,99336192,9.615,11.186,30,5,8,ColumnWise
1272,ortho_1m.png,dark,99336192,9.615,11.175,30,6,8,RowWise
1273,ortho_1m.png,dark,99336192,9.615,11.183,30,6,8,ColumnWise
1274,ortho_1m.png,dark,99336192,9.615,11.175,30,7,8,RowWise
1275,ortho_1m.png,dark,99336192,9.615,11.183,30,7,8,ColumnWise
1276,ortho_1m.png,dark,99336192,9.615,11.175,30,8,0,RowWise
1277,ortho_1m.png,dark,99336192,9.615,11.183,30,8,0,ColumnWise
1278,ortho_1m.png,dark,99336192,9.615,11.175,30,8,8,RowWise
1279,ortho_1m.png,dark,99336192,9.615,11.183,30,8,8,ColumnWise
1280,ortho_1m.png,dark,99336192,9.615,11.956,31,0,8,RowWise
1281,ortho_1m.png,dark,99336192,9.615,11.967,31,0,8,ColumnWise
1282,ortho_1m.png,dark,99336192,9.615,11.279,31,1,8,RowWise
1283,ortho_1m.png,dark,99336192,9.615,11.287,31,1,8,ColumnWise
1284,ortho_1m.png,dark,99336192,9.615,11.243,31,2,8,RowWise
1285,ortho_1m.png,dark,99336192,9.615,11.249,31,2,8,ColumnWise
1286,ortho_1m.png,dark,99336192,9.615,11.210,31,3,8,RowWise
1287,ortho_1m.png,dark,99336192,9.615,11.215,31,3,8,ColumnWise
1288,ortho_1m.png,dark,99336192,9.615,11.193,31,4,8,RowWise
1289,ortho_1m.png,dark,99336192,9.615,11.200,31,4,8,ColumnWise
1290,ortho_1m.png,dark,99336192,9.615,11.179,31,5,8,RowWise
1291,ortho_1m.png,dark,99336192,9.615,11.186,31,5,8,ColumnWise
1292,ortho_1m.png,dark,99336192,9.615,11.175,31,6,8,RowWise
1293,ortho_1m.png,dark,99336192,9.615,11.183,31,6,8,ColumnWise
1294,ortho_1m.png,dark,99336192,9.615,11.175,31,7,8,RowWise
1295,ortho_1m.png,dark,99336192,9.615,11.183,31,7,8,ColumnWise
1296,ortho_1m.png,dark,99336192,9.615,11.175,31,8,0,RowWise
1297,ortho_1m.png,dark,99336192,9.615,11.183,31,8,0,ColumnWise
1298,ortho_1m.png,dark,99336192,9.615,11.175,31,8,8,RowWise
1299,ortho_1m.png,dark,99336192,9.615,11.183,31,8,8,ColumnWise
1300,ortho_1m.png,dark,99336192,9.615,11.950,32,0,8,RowWise
1301,ortho_1m.png,dark,99336192,9.615,11.959,32,0,8,ColumnWise
1302,ortho_1m.png,dark,99336192,9.615,10.965,32,1,8,RowWise
1303,ortho_1m.png,dark,99336192,9.615,10.976,32,1,8,ColumnWise
1304,ortho_1m.png,dark,99336192,9.615,11.084,32,2,8,RowWise
1305,ortho_1m.png,dark,99336192,9.615,11.085,32,2,8,ColumnWise
1306,ortho_1m.png,dark,99336192,9.615,11.111,32,3,8,RowWise
1307,ortho_1m.png,dark,99336192,9.615,11.112,32,3,8,ColumnWise
1308,ortho_1m.png,dark,99336192,9.615,11.130,32,4,8,RowWise
1309,ortho_1m.png,dark,99336192,9.615,11.135,32,4,8,ColumnWise
1310,ortho_1m.png,dark,99336192,9.615,11.141,32,5,8,RowWise
1311,ortho_1m.png,dark,99336192,9.615,11.148,32,5,8,ColumnWise
1312,ortho_1m.png,dark,99336192,9.615,11.160,32,6,8,RowWise
1313,ortho_1m.png,dark,99336192,9.615,11.168,32,6,8,ColumnWise
1314,ortho_1m.png,dark,99336192,9.615,11.172,32,7,8,RowWise
1315,ortho_1m.png,dark,99336192,9.615,11.178,32,7,8,ColumnWise
1316,ortho_1m.png,dark,99336192,9.615,11.172,32,8,0,RowWise
1317,ortho_1m.png,dark,99336192,9.615,11.178,32,8,0,ColumnWise
1318,ortho_1m.png,dark,99336192,9.615,11.175,32,8,8,RowWise
1319,ortho_1m.png,dark,99336192,9.615,11.182,32,8,8,ColumnWise
1320,ortho_4m.png,dark,99336192,13.723,28.686,0,0,8,RowWise
1321,ortho_4m.png,dark,99336192,13.723,28.686,0,0,8,ColumnWise
1322,ortho_4m.png,dark,99336192,13.723,18.007,0,1,8,RowWise
1323,ortho_4m.png,dark,99336192,13.723,17.906,0,1,8,ColumnWise
1324,ortho_4m.png,dark,99336192,13.723,17.893,0,2,8,RowWise
1325,ortho_4m.png,dark,99336192,13.723,17.779,0,2,8,ColumnWise
1326,ortho_4m.png,dark,99336192,13.723,17.883,0,3,8,RowWise
1327,ortho_4m.png,dark,99336192,13.723,17.767,0,3,8,ColumnWise
1328,ortho_4m.png,dark,99336192,13.723,17.882,0,4,8,RowWise
1329,ortho_4m.png,dark,99336192,13.723,17.765,0,4,8,ColumnWise
1330,ortho_4m.png,dark,99336192,13.723,17.883,0,5,8,RowWise
1331,ortho_4m.png,dark,99336192,13.723,17.765,0,5,8,ColumnWise
1332,ortho_4m.png,dark,99336192,13.723,17.887,0,6,8,RowWise
1333,ortho_4m.png,dark,99336192,13.723,17.767,0,6,8,ColumnWise
1334,ortho_4m.png,dark,99336192,13.723,17.898,0,7,8,RowWise
1335,ortho_4m.png,dark,99336192,13.723,17.773,0,7,8,ColumnWise
1336,ortho_4m.png,dark,99336192,13.723,17.898,0,8,0,RowWise
1337,ortho_4m.png,dark,99336192,13.723,17.773,0,8,0,ColumnWise
1338,ortho_4m.png,dark,99336192,13.723,17.898,0,8,8,RowWise
1339,ortho_4m.png,dark,99336192,13.723,17.773,0,8,8,ColumnWise
1340,ortho_4m.png,dark,99336192,13.723,20.655,1,0,8,RowWise
1341,ortho_4m.png,dark,99336192,13.723,20.550,1,0,8,ColumnWise
1342,ortho_4m.png,dark,99336192,13.723,17.017,1,1,8,RowWise
1343,ortho_4m.png,dark,99336192,13.723,16.847,1,1,8,ColumnWise
1344,ortho_4m.png,dark,99336192,13.723,16.913,1,2,8,RowWise
1345,ortho_4m.png,dark,99336192,13.723,16.745,1,2,8,ColumnWise
1346,ortho_4m.png,dark,99336192,13.723,16.904,1,3,8,RowWise
1347,ortho_4m.png,dark,99336192,13.723,16.738,1,3,8,ColumnWise
1348,ortho_4m.png,dark,99336192,13.723,16.902,1,4,8,RowWise
1349,ortho_4m.png,dark,99336192,13.723,16.735,1,4,8,ColumnWise
1350,ortho_4m.png,dark,99336192,13.723,16.902,1,5,8,RowWise
1351,ortho_4m.png,dark,99336192,13.723,16.734,1,5,8,ColumnWise
1352,ortho_4m.png,dark,99336192,13.723,16.903,1,6,8,RowWise
1353,ortho_4m.png,dark,99336192,13.723,16.733,1,6,8,ColumnWise
1354,ortho_4m.png,dark,99336192,13.723,16.902,1,7,8,RowWise
1355,ortho_4m.png,dark,99336192,13.723,16.732,1,7,8,ColumnWise
1356,ortho_4m.png,dark,99336192,13.723,16.902,1,8,0,RowWise
1357,ortho_4m.png,dark,99336192,13.723,16.732,1,8,0,ColumnWise
1358,ortho_4m.png,dark,99336192,13.723,16.902,1,8,8,RowWise
1359,ortho_4m.png,dark,99336192,13.723,16.732,1,8,8,ColumnWise
1360,ortho_4m.png,dark,99336192,13.723,20.546,2,0,8,RowWise
1361,ortho_4m.png,dark,99336192,13.723,20.441,2,0,8,ColumnWise
1362,ortho_4m.png,dark,99336192,13.723,14.528,2,1,8,RowWise
1363,ortho_4m.png,dark,99336192,13.723,14.363,2,1,8,ColumnWise
1364,ortho_4m.png,dark,99336192,13.723,15.956,2,2,8,RowWise
1365,ortho_4m.png,dark,99336192,13.723,15.766,2,2,8,ColumnWise
1366,ortho_4m.png,dark,99336192,13.723,15.947,2,3,8,RowWise
1367,ortho_4m.png,dark,99336192,13.723,15.759,2,3,8,ColumnWise
1368,ortho_4m.png,dark,99336192,13.723,15.945,2,4,8,RowWise
1369,ortho_4m.png,dark,99336192,13.723,15.756,2,4,8,ColumnWise
1370,ortho_4m.png,dark,99336192,13.723,15.944,2,5,8,RowWise
1371,ortho_4m.png,dark,99336192,13.723,15.755,2,5,8,ColumnWise
1372,ortho_4m.png,dark,99336192,13.723,15.945,2,6,8,RowWise
1373,ortho_4m.png,dark,99336192,13.723,15.754,2,6,8,ColumnWise
1374,ortho_4m.png,dark,99336192,13.723,15.945,2,7,8,RowWise
1375,ortho_4m.png,dark,99336192,13.723,15.753,2,7,8,ColumnWise
1376,ortho_4m.png,dark,99336192,13.723,15.945,2,8,0,RowWise
1377,ortho_4m.png,dark,99336192,13.723,15.753,2,8,0,ColumnWise
1378,ortho_4m.png,dark,99336192,13.723,15.945,2,8,8,RowWise
1379,ortho_4m.png,dark,99336192,13.723,15.753,2,8,8,ColumnWise
1380,ortho_4m.png,dark,99336192,13.723,20.005,3,0,8,RowWise
1381,ortho_4m.png,dark,99336192,13.723,19.897,3,0,8,ColumnWise
1382,ortho_4m.png,dark,99336192,13.723,15.541,3,1,8,RowWise
1383,ortho_4m.png,dark,99336192,13.723,15.343,3,1,8,ColumnWise
1384,ortho_4m.png,dark,99336192,13.723,13.429,3,2,8,RowWise
1385,ortho_4m.png,dark,99336192,13.723,13.250,3,2,8,ColumnWise
1386,ortho_4m.png,dark,99336192,13.723,15.429,3,3,8,RowWise
1387,ortho_4m.png,dark,99336192,13.723,15.234,3,3,8,ColumnWise
1388,ortho_4m.png,dark,99336192,13.723,15.426,3,4,8,RowWise
1389,ortho_4m.png,dark,99336192,13.723,15.231,3,4,8,ColumnWise
1390,ortho_4m.png,dark,99336192,13.723,15.426,3,5,8,RowWise
1391,ortho_4m.png,dark,99336192,13.723,15.230,3,5,8,ColumnWise
1392,ortho_4m.png,dark,99336192,13.723,15.427,3,6,8,RowWise
1393,ortho_4m.png,dark,99336192,13.723,15.229,3,6,8,ColumnWise
1394,ortho_4m.png,dark,99336192,13.723,15.427,3,7,8,RowWise
1395,ortho_4m.png,dark,99336192,13.723,15.228,3,7,8,ColumnWise
1396,ortho_4m.png,dark,99336192,13.723,15.427,3,8,0,RowWise
1397,ortho_4m.png,dark,99336192,13.723,15.228,3,8,0,ColumnWise
1398,ortho_4m.png,dark,99336192,13.723,15.427,3,8,8,RowWise
1399,ortho_4m.png,dark,99336192,13.723,15.228,3,8,8,ColumnWise
1400,ortho_4m.png,dark,99336192,13.723,19.369,4,0,8,RowWise
1401,ortho_4m.png,dark,99336192,13.723,19.265,4,0,8,ColumnWise
1402,ortho_4m.png,dark,99336192,13.723,15.134,4,1,8,RowWise
1403,ortho_4m.png,dark,99336192,13.723,14.938,4,1,8,ColumnWise
1404,ortho_4m.png,dark,99336192,13.723,15.027,4,2,8,RowWise
1405,ortho_4m.png,dark,99336192,13.723,14.835,4,2,8,ColumnWise
1406,ortho_4m.png,dark,99336192,13.723,12.775,4,3,8,RowWise
1407,ortho_4m.png,dark,99336192,13.723,12.623,4,3,8,ColumnWise
1408,ortho_4m.png,dark,99336192,13.723,15.016,4,4,8,RowWise
1409,ortho_4m.png,dark,99336192,13.723,14.825,4,4,8,ColumnWise
1410,ortho_4m.png,dark,99336192,13.723,15.016,4,5,8,RowWise
1411,ortho_4m.png,dark,99336192,13.723,14.824,4,5,8,ColumnWise
1412,ortho_4m.png,dark,99336192,13.723,15.017,4,6,8,RowWise
1413,ortho_4m.png,dark,99336192,13.723,14.823,4,6,8,ColumnWise
1414,ortho_4m.png,dark,99336192,13.723,15.017,4,7,8,RowWise
1415,ortho_4m.png,dark,99336192,13.723,14.823,4,7,8,ColumnWise
1416,ortho_4m.png,dark,99336192,13.723,15.017,4,8,0,RowWise
